year,debate,textId,speaker,text,TOXICITY,AFFINITY_EXPERIMENTAL,COMPASSION_EXPERIMENTAL,CURIOSITY_EXPERIMENTAL,NUANCE_EXPERIMENTAL,PERSONAL_STORY_EXPERIMENTAL,REASONING_EXPERIMENTAL,RESPECT_EXPERIMENTAL
2016,B,101,TRUMP,"OK. He and I haven’t spoken, and I disagree. I disagree.",0.024849601,0.8666391,0.7559524,0.38675448,0.09455179,0.8065535,0.0914217,0.8600013
2016,B,102,TRUMP,"I think you have to knock out ISIS. Right now, Syria is fighting ISIS. We have people that want to fight both at the same time. But Syria is no longer Syria. Syria is Russia and it’s Iran, who she made strong and Kerry and Obama made into a very powerful nation and a very rich nation, very, very quickly, very, very quickly. I believe we have to get ISIS. We have to worry about ISIS before we can get too much more involved. She had a chance to do something with Syria. They had a chance. And that was the line. And she didn’t.",0.16765249,0.68710047,0.745934,0.47910172,0.65201765,0.11311338,0.54444206,0.7367439
2016,B,103,TRUMP,"I think Aleppo is a disaster, humanitarian-wise.",0.32289913,0.669544,0.7414986,0.10072401,0.067078255,0.237314,0.097141095,0.7171226
2016,B,104,TRUMP,"I think that it basically has fallen. OK? It basically has fallen. Let me tell you something. You take a look at Mosul. The biggest problem I have with the stupidity of our foreign policy, we have Mosul. They think a lot of the ISIS leaders are in Mosul. So we have announcements coming out of Washington and coming out of Iraq, we will be attacking Mosul in three weeks or four weeks. Well, all of these bad leaders from ISIS are leaving Mosul. Why can’t they do it quietly? Why can’t they do the attack, make it a sneak attack, and after the attack is made, inform the American public that we’ve knocked out the leaders, we’ve had a tremendous success? People leave. Why do they have to say we’re going to be attacking Mosul within the next four to six weeks, which is what they’re saying? How stupid is our country?",0.43475235,0.27303895,0.33987126,0.7507819,0.46600878,0.18186516,0.37079224,0.29574555
2016,B,105,TRUMP,I can’t think of any. I can’t think of any. And I’m pretty good at it.,0.03639866,0.7440378,0.1112524,0.16798511,0.07463925,0.77367306,0.028247233,0.6207543
2016,B,106,TRUMP,"And we have General Flynn. And we have—look, I have 200 generals and admirals who endorsed me. I have 21 Congressional Medal of Honor recipients who endorsed me. We talk about it all the time. They understand, why can’t they do something secretively, where they go in and they knock out the leadership? How—why would these people stay there? I’ve been reading now…",0.031213367,0.740933,0.23239003,0.70606184,0.41784087,0.6521894,0.39597034,0.7857973
2016,B,107,TRUMP,"… for weeks—I’ve been reading now for weeks about Mosul, that it’s the harbor of where—you know, between Raqqa and Mosul, this is where they think the ISIS leaders are. Why would they be saying—they’re not staying there anymore. They’re gone. Because everybody’s talking about how Iraq, which is us with our leadership, goes in to fight Mosul. Now, with these 200 admirals and generals, they can’t believe it. All I say is this. General George Patton, General Douglas MacArthur are spinning in their grave at the stupidity of what we’re doing in the Middle East.",0.1641865,0.72545785,0.5078767,0.617099,0.41784087,0.5205869,0.3329772,0.60115284
2016,B,108,CLINTON,"I would not use American ground forces in Syria. I think that would be a very serious mistake. I don’t think American troops should be holding territory, which is what they would have to do as an occupying force. I don’t think that is a smart strategy. I do think the use of special forces, which we’re using, the use of enablers and trainers in Iraq, which has had some positive effects, are very much in our interests, and so I do support what is happening, but let me just…",0.039226998,0.87346274,0.6413147,0.6751093,0.5745957,0.31707925,0.49195468,0.87416404
2016,B,109,CLINTON,"Well, Martha, I hope that by the time I—if I’m fortunate…",0.010681152,0.5407564,0.60288036,0.27524287,0.07336327,0.4713463,0.041384697,0.777631
2016,B,110,TRUMP,Everything.,0.015016444,0.645146,0.44051635,0.42389053,0.17851025,0.562761,0.070717715,0.73106897
2016,B,111,CLINTON,"I hope by the time I am president that we will have pushed ISIS out of Iraq. I do think that there is a good chance that we can take Mosul. And, you know, Donald says he knows more about ISIS than the generals. No, he doesn’t. There are a lot of very important planning going on, and some of it is to signal to the Sunnis in the area, as well as Kurdish Peshmerga fighters, that we all need to be in this. And that takes a lot of planning and preparation. I would go after Baghdadi. I would specifically target Baghdadi, because I think our targeting of Al Qaida leaders—and I was involved in a lot of those operations, highly classified ones—made a difference. So I think that could help. I would also consider arming the Kurds. The Kurds have been our best partners in Syria, as well as Iraq. And I know there’s a lot of concern about that in some circles, but I think they should have the equipment they need so that Kurdish and Arab fighters on the ground are the principal way that we take Raqqa after pushing ISIS out of Iraq.",0.1893425,0.8834106,0.66003996,0.6902619,0.7084119,0.47583184,0.6641771,0.8909033
2016,B,112,TRUMP,"You know what’s funny? She went over a minute over, and you don’t stop her. When I go one second over, it’s like a big deal.",0.06817148,0.6906244,0.40077096,0.2401508,0.140886,0.83671016,0.0814101,0.548159
2016,B,113,TRUMP,It’s really—it’s really very interesting.,0.013382856,0.49471286,0.41094556,0.24966244,0.064608715,0.5187893,0.051662933,0.7625468
2016,B,114,TRUMP,"Absolutely. I mean, she calls our people deplorable, a large group, and irredeemable. I will be a president for all of our people. And I’ll be a president that will turn our inner cities around and will give strength to people and will give economics to people and will bring jobs back. Because NAFTA, signed by her husband, is perhaps the greatest disaster trade deal in the history of the world. Not in this country. It stripped us of manufacturing jobs. We lost our jobs. We lost our money. We lost our plants. It is a disaster. And now she wants to sign TPP, even though she says now she’s for it. She called it the gold standard. And by the way, at the last debate, she lied, because it turned out that she did say the gold standard and she said she didn’t say it. They actually said that she lied. OK? And she lied. But she’s lied about a lot of things. I would be a president for all of the people, African-Americans, the inner cities. Devastating what’s happening to our inner cities. She’s been talking about it for years. As usual, she talks about it, nothing happens. She doesn’t get it done. Same with the Latino Americans, the Hispanic Americans. The same exact thing. They talk, they don’t get it done. You go into the inner cities and—you see it’s 45 percent poverty. African- Americans now 45 percent poverty in the inner cities. The education is a disaster. Jobs are essentially nonexistent. I mean, it’s—you know, and I’ve been saying at big speeches where I have 20,000 and 30,000 people, what do you have to lose? It can’t get any worse. And she’s been talking about the inner cities for 25 years. Nothing’s going to ever happen. Let me tell you, if she’s president of the United States, nothing’s going to happen. It’s just going to be talk. And all of her friends, the taxes we were talking about, and I would just get it by osmosis. She’s not doing any me favors. But by doing all the others’ favors, she’s doing me favors.",0.28425202,0.90615755,0.88337564,0.6319482,0.7231716,0.76719326,0.61842036,0.8241797
2016,B,115,TRUMP,"But I will tell you, she’s all talk. It doesn’t get done. All you have to do is take a look at her Senate run. Take a look at upstate New York.",0.03357032,0.5896652,0.17484002,0.09724766,0.09455179,0.38824895,0.142899,0.6030863
2016,B,116,TRUMP,It turned out to be a disaster.,0.069754265,0.3728518,0.355006,0.1426516,0.09795316,0.5534614,0.055537287,0.59152764
2016,B,117,CLINTON,"Well, 67 percent of the people voted to re-elect me when I ran for my second term, and I was very proud and very humbled by that. Mr. Carter, I have tried my entire life to do what I can to support children and families. You know, right out of law school, I went to work for the Children’s Defense Fund. And Donald talks a lot about, you know, the 30 years I’ve been in public service. I’m proud of that. You know, I started off as a young lawyer working against discrimination against African-American children in schools and in the criminal justice system. I worked to make sure that kids with disabilities could get a public education, something that I care very much about. I have worked with Latinos—one of my first jobs in politics was down in south Texas registering Latino citizens to be able to vote. So I have a deep devotion, to use your absolutely correct word, to making sure that every American feels like he or she has a place in our country. And I think when you look at the letters that I get, a lot of people are worried that maybe they wouldn’t have a place in Donald Trump’s America. They write me, and one woman wrote me about her son, Felix. She adopted him from Ethiopia when he was a toddler. He’s 10 years old now. This is the only country he’s ever known. And he listens to Donald on TV and he said to his mother one day, will he send me back to Ethiopia if he gets elected? You know, children listen to what is being said. To go back to the very, very first question. And there’s a lot of fear—in fact, teachers and parents are calling it the Trump effect. Bullying is up. A lot of people are feeling, you know, uneasy. A lot of kids are expressing their concerns. So, first and foremost, I will do everything I can to reach out to everybody.",0.15822013,0.9336373,0.89202756,0.66284686,0.8360621,0.866789,0.8619196,0.9209834
2016,B,118,CLINTON,"Democrats, Republicans, independents, people across our country. If you don’t vote for me, I still want to be your president.",0.028974265,0.9115405,0.67552066,0.28814536,0.13093169,0.6836799,0.34246212,0.86078924
2016,B,119,CLINTON,I want to be the best president I can be for every American.,0.021903414,0.8688271,0.68244565,0.09371912,0.06338342,0.47583184,0.15230086,0.8620136
2016,B,120,CLINTON,"Well, within hours I said that I was sorry about the way I talked about that, because my argument is not with his supporters. It’s with him and with the hateful and divisive campaign that he has run, and the inciting of violence at his rallies, and the very brutal kinds of comments about not just women, but all Americans, all kinds of Americans. And what he has said about African-Americans and Latinos, about Muslims, about POWs, about immigrants, about people with disabilities, he’s never apologized for. And so I do think that a lot of the tone and tenor that he has said—I’m proud of the campaign that Bernie Sanders and I ran. We ran a campaign based on issues, not insults. And he is supporting me 100 percent.",0.30319387,0.91798556,0.8847756,0.62451273,0.7160616,0.73889613,0.76602626,0.8909033
2016,B,121,CLINTON,"Because we talked about what we wanted to do. We might have had some differences, and we had a lot of debates…",0.012691722,0.68710047,0.2230082,0.25922137,0.13093169,0.6110362,0.09829796,0.81192684
2016,B,122,TRUMP,… but we believed that we could make the country better. And I was proud of that.,0.010304171,0.8705323,0.6703441,0.081613354,0.12436983,0.77432156,0.13359126,0.8502089
2016,B,123,TRUMP,"We have a divided nation. We have a very divided nation. You look at Charlotte. You look at Baltimore. You look at the violence that’s taking place in the inner cities, Chicago, you take a look at Washington, D.C. We have a increase in murder within our cities, the biggest in 45 years. We have a divided nation, because people like her—and believe me, she has tremendous hate in her heart. And when she said deplorables, she meant it. And when she said irredeemable, they’re irredeemable, you didn’t mention that, but when she said they’re irredeemable, to me that might have been even worse.",0.2786282,0.8666391,0.85030794,0.63567394,0.64380854,0.39312562,0.6324407,0.68789035
2016,B,124,TRUMP,"She’s got tremendous—she’s got tremendous hatred. And this country cannot take another four years of Barack Obama, and that’s what you’re getting with her.",0.29771072,0.59408754,0.5376393,0.20949627,0.06338342,0.13196917,0.06759904,0.40223753
2016,B,125,TRUMP,"No, there wasn’t check out a sex tape. It was just take a look at the person that she built up to be this wonderful Girl Scout who was no Girl Scout.",0.30452284,0.41594055,0.59636974,0.15272859,0.24080163,0.6427608,0.23080833,0.45884904
2016,B,126,TRUMP,"By the way, just so you understand, when she said 3 o’clock in the morning, take a look at Benghazi. She said who is going to answer the call at 3 o’clock in the morning? Guess what? She didn’t answer it, because when Ambassador Stevens…",0.023671126,0.37760857,0.33486533,0.7600379,0.27945936,0.39763463,0.22398134,0.3830288
2016,B,127,TRUMP,"… 600—wait a minute, Anderson, 600 times. Well, she said she was awake at 3 o’clock in the morning, and she also sent a tweet out at 3 o’clock in the morning, but I won’t even mention that. But she said she’ll be awake. Who’s going—the famous thing, we’re going to answer our call at 3 o’clock in the morning. Guess what happened? Ambassador Stevens—Ambassador Stevens sent 600 requests for help. And the only one she talked to was Sidney Blumenthal, who’s her friend and not a good guy, by the way. So, you know, she shouldn’t be talking about that. Now, tweeting happens to be a modern day form of communication. I mean, you can like it or not like it. I have, between Facebook and Twitter, I have almost 25 million people. It’s a very effective way of communication. So you can put it down, but it is a very effective form of communication. I’m not un-proud of it, to be honest with you.",0.09611836,0.86131626,0.6737941,0.5927432,0.66363084,0.71569854,0.5808518,0.84672152999999994
2016,B,128,CLINTON,No.,0.010869644,0.4809408,0.26103324,0.46364117,0.09593137,0.4274001,0.042296432,0.63030756
2016,B,129,TRUMP,I’m shocked to hear that.,0.02249265,0.8064615,0.7326623,0.4938409,0.04462844,0.6698963,0.046923243,0.68630207
2016,B,130,CLINTON,"Well, it’s not only my opinion. It’s the opinion of many others, national security experts, Republicans, former Republican members of Congress. But it’s in part because those of us who have had the great privilege of seeing this job up close and know how difficult it is, and it’s not just because I watched my husband take a $300 billion deficit and turn it into a $200 billion surplus, and 23 million new jobs were created, and incomes went up for everybody. Everybody. African-American incomes went up 33 percent. And it’s not just because I worked with George W. Bush after 9/11, and I was very proud that when I told him what the city needed, what we needed to recover, he said you’ve got it, and he never wavered. He stuck with me. And I have worked and I admire President Obama. He inherited the worst financial crisis since the Great Depression. That was a terrible time for our country.",0.11357342,0.9042782,0.8019766,0.5347279,0.784842,0.83917624,0.7784225,0.9122964
2016,B,131,CLINTON,Nine million people lost their jobs.,0.02308189,0.28575867,0.41841447,0.1859979,0.2600025,0.48657206,0.136683,0.4806
2016,B,132,CLINTON,Five million homes were lost.,0.015581916,0.11892864,0.3957108,0.09036188,0.2600025,0.33100215,0.13359126,0.47621834
2016,B,133,CLINTON,And $13 trillion in family wealth was wiped out. We are back on the right track. He would send us back into recession with his tax plans that benefit the wealthiest of Americans.,0.026617315,0.80140644,0.74704444,0.2154536,0.36672845,0.49044213,0.40383098,0.7038609
2016,B,134,TRUMP,We have the slowest growth since 1929.,0.019477395,0.112080015,0.1625211,0.08925207,0.15436298,0.25881764,0.1761986,0.45454627
2016,B,135,TRUMP,It is—our country has the slowest growth and jobs are a disaster.,0.11078331,0.15358509,0.5226974,0.07629666,0.09045299,0.3689464,0.20890829,0.52433395
2016,B,136,CLINTON,"Thank you. Well, you’re right. This is one of the most important issues in this election. I want to appoint Supreme Court justices who understand the way the world really works, who have real-life experience, who have not just been in a big law firm and maybe clerked for a judge and then gotten on the bench, but, you know, maybe they tried some more cases, they actually understand what people are up against. Because I think the current court has gone in the wrong direction. And so I would want to see the Supreme Court reverse Citizens United and get dark, unaccountable money out of our politics. Donald doesn’t agree with that. I would like the Supreme Court to understand that voting rights are still a big problem in many parts of our country, that we don’t always do everything we can to make it possible for people of color and older people and young people to be able to exercise their franchise. I want a Supreme Court that will stick with Roe v. Wade and a woman’s right to choose, and I want a Supreme Court that will stick with marriage equality. Now, Donald has put forth the names of some people that he would consider. And among the ones that he has suggested are people who would reverse Roe v. Wade and reverse marriage equality. I think that would be a terrible mistake and would take us backwards. I want a Supreme Court that doesn’t always side with corporate interests. I want a Supreme Court that understands because you’re wealthy and you can give more money to something doesn’t mean you have any more rights or should have any more rights than anybody else. So I have very clear views about what I want to see to kind of change the balance on the Supreme Court. And I regret deeply that the Senate has not done its job and they have not permitted a vote on the person that President Obama, a highly qualified person, they’ve not given him a vote to be able to be have the full complement of nine Supreme Court justices. I think that was a dereliction of duty. I hope that they will see their way to doing it, but if I am so fortunate enough as to be president, I will immediately move to make sure that we fill that, we have nine justices that get to work on behalf of our people.",0.051068526,0.91897583,0.8516114,0.5575692,0.8335941,0.7127399,0.8333943,0.9048312
2016,B,137,TRUMP,"Justice Scalia, great judge, died recently. And we have a vacancy. I am looking to appoint judges very much in the mold of Justice Scalia. I’m looking for judges—and I’ve actually picked 20 of them so that people would see, highly respected, highly thought of, and actually very beautifully reviewed by just about everybody. But people that will respect the Constitution of the United States. And I think that this is so important. Also, the Second Amendment, which is totally under siege by people like Hillary Clinton. They’ll respect the Second Amendment and what it stands for, what it represents. So important to me. Now, Hillary mentioned something about contributions just so you understand. So I will have in my race more than $100 million put in—of my money, meaning I’m not taking all of this big money from all of these different corporations like she’s doing. What I ask is this. So I’m putting in more than—by the time it’s finished, I’ll have more than $100 million invested. Pretty much self-funding mine. We’re raising money for the Republican Party, and we’re doing tremendously on the small donations, $61 average or so. I ask Hillary, why doesn’t—she made $250 million by being in office. She used the power of her office to make a lot of money. Why isn’t she funding, not for $100 million, but why don’t you put $10 million or $20 million or $25 million or $30 million into your own campaign? It’s $30 million less for special interests that will tell you exactly what to do and it would really, I think, be a nice sign to the American public. Why aren’t you putting some money in? You have a lot of it. You’ve made a lot of it because of the fact that you’ve been in office. Made a lot of it while you were secretary of state, actually. So why aren’t you putting money into your own campaign? I’m just curious.",0.071337044,0.8972369,0.6772493,0.7986785,0.8236909,0.7592215,0.7647786,0.8688942
2016,B,138,CLINTON,Well…,0.01426248,0.5896652,0.44051635,0.61524916,0.15776905,0.5223875,0.046923243,0.6974527
2016,B,139,CLINTON,"The question was about the Supreme Court. And I just want to quickly say, I respect the Second Amendment. But I believe there should be comprehensive background checks, and we should close the gun show loophole, and close the online loophole.",0.02779579,0.86324763,0.643008,0.64688617,0.39326516,0.6032589,0.54005677,0.8380776
2016,B,140,CLINTON,We have to save as many lives as we possibly can.,0.0137598375,0.53612226,0.8232724,0.07947273,0.042394742,0.21650116,0.071766086,0.7163711
2016,B,141,TRUMP,"Absolutely. I think it’s such a great question, because energy is under siege by the Obama administration. Under absolutely siege. The EPA, Environmental Protection Agency, is killing these energy companies. And foreign companies are now coming in buying our—buying so many of our different plants and then re-jiggering the plant so that they can take care of their oil. We are killing—absolutely killing our energy business in this country. Now, I’m all for alternative forms of energy, including wind, including solar, et cetera. But we need much more than wind and solar. And you look at our miners. Hillary Clinton wants to put all the miners out of business. There is a thing called clean coal. Coal will last for 1,000 years in this country. Now we have natural gas and so many other things because of technology. We have unbelievable—we have found over the last seven years, we have found tremendous wealth right under our feet. So good. Especially when you have $20 trillion in debt. I will bring our energy companies back. They’ll be able to compete. They’ll make money. They’ll pay off our national debt. They’ll pay off our tremendous budget deficits, which are tremendous. But we are putting our energy companies out of business. We have to bring back our workers. You take a look at what’s happening to steel and the cost of steel and China dumping vast amounts of steel all over the United States, which essentially is killing our steelworkers and our steel companies. We have to guard our energy companies. We have to make it possible. The EPA is so restrictive that they are putting our energy companies out of business. And all you have to do is go to a great place like West Virginia or places like Ohio, which is phenomenal, or places like Pennsylvania and you see what they’re doing to the people, miners and others in the energy business. It’s a disgrace.",0.18554166,0.8884729,0.85884005,0.5575692,0.84315604,0.6334105,0.86078155,0.85912514
2016,B,142,TRUMP,It’s an absolute disgrace.,0.29039988,0.3823731,0.57896686,0.06803295,0.018415017,0.13840026,0.022456866,0.36811587
2016,B,143,CLINTON,"And actually—well, that was very interesting. First of all, China is illegally dumping steel in the United States and Donald Trump is buying it to build his buildings, putting steelworkers and American steel plants out of business. That’s something that I fought against as a senator and that I would have a trade prosecutor to make sure that we don’t get taken advantage of by China on steel or anything else. You know, because it sounds like you’re in the business or you’re aware of people in the business—you know that we are now for the first time ever energy-independent. We are not dependent upon the Middle East. But the Middle East still controls a lot of the prices. So the price of oil has been way down. And that has had a damaging effect on a lot of the oil companies, right? We are, however, producing a lot of natural gas, which serves as a bridge to more renewable fuels. And I think that’s an important transition. We’ve got to remain energy-independent. It gives us much more power and freedom than to be worried about what goes on in the Middle East. We have enough worries over there without having to worry about that. So I have a comprehensive energy policy, but it really does include fighting climate change, because I think that is a serious problem. And I support moving toward more clean, renewable energy as quickly as we can, because I think we can be the 21st century clean energy superpower and create millions of new jobs and businesses. But I also want to be sure that we don’t leave people behind. That’s why I’m the only candidate from the very beginning of this campaign who had a plan to help us revitalize coal country, because those coal miners and their fathers and their grandfathers, they dug that coal out. A lot of them lost their lives. They were injured, but they turned the lights on and they powered our factories. I don’t want to walk away from them. So we’ve got to do something for them.",0.10783285,0.8883493,0.8460623,0.7542519,0.8798819,0.58695245,0.87417555,0.85071474
2016,B,144,CLINTON,But the price of coal is down worldwide. So we have to look at this comprehensively.,0.0077281278,0.12580372,0.08588872,0.41776362,0.25227943,0.25015506,0.320774,0.5934472
2016,B,145,CLINTON,And that’s exactly what I have proposed. I hope you will go to HillaryClinton.com and look at my entire policy.,0.01859777,0.8410849,0.44299448,0.28491214,0.12436983,0.44916433,0.320774,0.8585115
2016,B,146,CLINTON,"Well, I certainly will, because I think that’s a very fair and important question. Look, I respect his children. His children are incredibly able and devoted, and I think that says a lot about Donald. I don’t agree with nearly anything else he says or does, but I do respect that. And I think that is something that as a mother and a grandmother is very important to me. So I believe that this election has become in part so—so conflict-oriented, so intense because there’s a lot at stake. This is not an ordinary time, and this is not an ordinary election. We are going to be choosing a president who will set policy for not just four or eight years, but because of some of the important decisions we have to make here at home and around the world, from the Supreme Court to energy and so much else, and so there is a lot at stake. It’s one of the most consequential elections that we’ve had. And that’s why I’ve tried to put forth specific policies and plans, trying to get it off of the personal and put it on to what it is I want to do as president. And that’s why I hope people will check on that for themselves so that they can see that, yes, I’ve spent 30 years, actually maybe a little more, working to help kids and families. And I want to take all that experience to the White House and do that every single day.",0.07212844,0.9376726,0.846763,0.50670505,0.75565827,0.764174,0.77348167,0.92674625
2016,B,147,TRUMP,"Well, I consider her statement about my children to be a very nice compliment. I don’t know if it was meant to be a compliment, but it is a great—I’m very proud of my children. And they’ve done a wonderful job, and they’ve been wonderful, wonderful kids. So I consider that a compliment. I will say this about Hillary. She doesn’t quit. She doesn’t give up. I respect that. I tell it like it is. She’s a fighter. I disagree with much of what she’s fighting for. I do disagree with her judgment in many cases. But she does fight hard, and she doesn’t quit, and she doesn’t give up. And I consider that to be a very good trait.",0.0665887,0.94979036,0.7727539,0.61155427,0.604938,0.7697836,0.55040085,0.9494706
2016,C,1,CLINTON,"Thank you very much, Chris. And thanks to UNLV for hosting us. You know, I think when we talk about the Supreme Court, it really raises the central issue in this election, namely, what kind of country are we going to be? What kind of opportunities will we provide for our citizens? What kind of rights will Americans have? And I feel strongly that the Supreme Court needs to stand on the side of the American people, not on the side of the powerful corporations and the wealthy. For me, that means that we need a Supreme Court that will stand up on behalf of women’s rights, on behalf of the rights of the LGBT community, that will stand up and say no to Citizens United, a decision that has undermined the election system in our country because of the way it permits dark, unaccountable money to come into our electoral system. I have major disagreements with my opponent about these issues and others that will be before the Supreme Court. But I feel that at this point in our country’s history, it is important that we not reverse marriage equality, that we not reverse Roe v. Wade, that we stand up against Citizens United, we stand up for the rights of people in the workplace, that we stand up and basically say: The Supreme Court should represent all of us. That’s how I see the court, and the kind of people that I would be looking to nominate to the court would be in the great tradition of standing up to the powerful, standing up on behalf of our rights as Americans. And I look forward to having that opportunity. I would hope that the Senate would do its job and confirm the nominee that President Obama has sent to them. That’s the way the Constitution fundamentally should operate. The president nominates, and then the Senate advises and consents, or not, but they go forward with the process.",0.04067813,0.89373434,0.78147876,0.5865508,0.81101775,0.6454473,0.8664323,0.9057772
2016,C,2,TRUMP,"Well, first of all, it’s great to be with you, and thank you, everybody. The Supreme Court: It’s what it’s all about. Our country is so, so—it’s just so imperative that we have the right justices. Something happened recently where Justice Ginsburg made some very, very inappropriate statements toward me and toward a tremendous number of people, many, many millions of people that I represent. And she was forced to apologize. And apologize she did. But these were statements that should never, ever have been made. We need a Supreme Court that in my opinion is going to uphold the Second Amendment, and all amendments, but the Second Amendment, which is under absolute siege. I believe if my opponent should win this race, which I truly don’t think will happen, we will have a Second Amendment which will be a very, very small replica of what it is right now. But I feel that it’s absolutely important that we uphold, because of the fact that it is under such trauma. I feel that the justices that I am going to appoint—and I’ve named 20 of them—the justices that I’m going to appoint will be pro-life. They will have a conservative bent. They will be protecting the Second Amendment. They are great scholars in all cases, and they’re people of tremendous respect. They will interpret the Constitution the way the founders wanted it interpreted. And I believe that’s very, very important. I don’t think we should have justices appointed that decide what they want to hear. It’s all about the Constitution of—of—and so important, the Constitution the way it was meant to be. And those are the people that I will appoint.",0.10653123,0.9564889,0.8680025,0.60510296,0.77955836,0.7834152,0.73777723,0.9045151
2016,C,3,CLINTON,"Well, first of all, I support the Second Amendment. I lived in Arkansas for 18 wonderful years. I represented upstate New York. I understand and respect the tradition of gun ownership. It goes back to the founding of our country. But I also believe that there can be and must be reasonable regulation. Because I support the Second Amendment doesn’t mean that I want people who shouldn’t have guns to be able to threaten you, kill you or members of your family. And so when I think about what we need to do, we have 33,000 people a year who die from guns. I think we need comprehensive background checks, need to close the online loophole, close the gun show loophole. There’s other matters that I think are sensible that are the kind of reforms that would make a difference that are not in any way conflicting with the Second Amendment. You mentioned the Heller decision. And what I was saying that you referenced, Chris, was that I disagreed with the way the court applied the Second Amendment in that case, because what the District of Columbia was trying to do was to protect toddlers from guns and so they wanted people with guns to safely store them. And the court didn’t accept that reasonable regulation, but they’ve accepted many others. So I see no conflict between saving people’s lives and defending the Second Amendment.",0.23739935,0.87517625,0.827006,0.72986096,0.8978622,0.7148635,0.9145193,0.8791316
2016,C,4,TRUMP,"Well, the D.C. vs. Heller decision was very strongly—and she was extremely angry about it. I watched. I mean, she was very, very angry when upheld. And Justice Scalia was so involved. And it was a well-crafted decision. But Hillary was extremely upset, extremely angry. And people that believe in the Second Amendment and believe in it very strongly were very upset with what she had to say.",0.050821137,0.9041269,0.7094724,0.584078,0.6767316,0.7308353,0.7363798,0.8784492
2016,C,5,CLINTON,"Well, I was upset because, unfortunately, dozens of toddlers injure themselves, even kill people with guns, because, unfortunately, not everyone who has loaded guns in their homes takes appropriate precautions. But there’s no doubt that I respect the Second Amendment, that I also believe there’s an individual right to bear arms. That is not in conflict with sensible, commonsense regulation. And, you know, look, I understand that Donald’s been strongly supported by the NRA. The gun lobby’s on his side. They’re running millions of dollars of ads against me. And I regret that, because what I would like to see is for people to come together and say: of course we’re going to protect and defend the Second Amendment. But we’re going to do it in a way that tries to save some of these 33,000 lives that we lose every year.",0.2412222,0.85914946,0.8889399,0.45748383,0.82188284,0.5590329,0.774719,0.85117674
2016,C,6,TRUMP,"Well, let me just tell you before we go any further. In Chicago, which has the toughest gun laws in the United States, probably you could say by far, they have more gun violence than any other city. So we have the toughest laws, and you have tremendous gun violence. I am a very strong supporter of the Second Amendment. And I am—I don’t know if Hillary was saying it in a sarcastic manner, but I’m very proud to have the endorsement of the NRA. And it’s the earliest endorsement they’ve ever given to anybody who ran for president. So I’m very honored by all of that. We are going to appoint justices—this is the best way to help the Second Amendment. We are going to appoint justices that will feel very strongly about the Second Amendment, that will not do damage to the Second Amendment.",0.16098402,0.9181094,0.80140984,0.7160671,0.790487,0.56462914,0.7209151,0.8779369
2016,C,7,TRUMP,Right.,0.008984734,0.5896652,0.3298799,0.59646475,0.18554118,0.45798835,0.078154646,0.68471515
2016,C,8,TRUMP,"Well, if that would happen, because I am pro-life, and I will be appointing pro-life judges, I would think that that will go back to the individual states.",0.013005874,0.85963047,0.49291897,0.5626723,0.18554118,0.5080226,0.39946103,0.84725434
2016,C,9,TRUMP,"If they overturned it, it will go back to the states.",0.014513801,0.097604394,0.08951421,0.37026033,0.11220652,0.0867791,0.1491569,0.329258
2016,C,10,TRUMP,"Well, if we put another two or perhaps three justices on, that’s really what’s going to be—that will happen. And that’ll happen automatically, in my opinion, because I am putting pro-life justices on the court. I will say this: It will go back to the states, and the states will then make a determination.",0.013382856,0.76378906,0.41094556,0.37360445,0.3648401,0.23307432,0.4437381,0.8404233
2016,C,11,CLINTON,"Well, I strongly support Roe v. Wade, which guarantees a constitutional right to a woman to make the most intimate, most difficult, in many cases, decisions about her health care that one can imagine. And in this case, it’s not only about Roe v. Wade. It is about what’s happening right now in America. So many states are putting very stringent regulations on women that block them from exercising that choice to the extent that they are defunding Planned Parenthood, which, of course, provides all kinds of cancer screenings and other benefits for women in our country. Donald has said he’s in favor of defunding Planned Parenthood. He even supported shutting the government down to defund Planned Parenthood. I will defend Planned Parenthood. I will defend Roe v. Wade, and I will defend women’s rights to make their own health care decisions.",0.06065326,0.892557,0.89474475,0.5221292,0.7811989,0.5116272,0.7002943,0.84902084
2016,C,12,CLINTON,"And we have come too far to have that turned back now. And, indeed, he said women should be punished, that there should be some form of punishment for women who obtain abortions. And I could just not be more opposed to that kind of thinking.",0.27525392,0.8765241,0.8617868,0.42389053,0.329503,0.6589702,0.39771527,0.7878438
2016,C,13,CLINTON,"Because Roe v. Wade very clearly sets out that there can be regulations on abortion so long as the life and the health of the mother are taken into account. And when I voted as a senator, I did not think that that was the case. The kinds of cases that fall at the end of pregnancy are often the most heartbreaking, painful decisions for families to make. I have met with women who toward the end of their pregnancy get the worst news one could get, that their health is in jeopardy if they continue to carry to term or that something terrible has happened or just been discovered about the pregnancy. I do not think the United States government should be stepping in and making those most personal of decisions. So you can regulate if you are doing so with the life and the health of the mother taken into account.",0.056758508,0.892619,0.9235837,0.59026456,0.86140937,0.6767701,0.8664323,0.8509346
